ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
PAW87_1,PE_1_W87,AIRNETSPZOO,2205085,0177313,05441,32,54.3810,18.3622,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W87_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW87_2,PE_1_W87,AIRNETSPZOO,2205085,0177313,05441,32,54.3810,18.3622,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W87_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW93_1,PE_1_W93,AIRNETSPZOO,2205085,0177402,20254,28B,54.3149,18.3780,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W93_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW94_1,PE_1_W94,AIRNETSPZOO,2205085,1014464,,15B,54.3336,18.4038,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W94_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW96_1,PE_1_W96,AIRNETSPZOO,2205062,0174125,19335,4,54.2102,17.9380,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W96_1,Nie,Tak,Nie,Nie,Nie,02,1
PAW96_2,PE_1_W96,AIRNETSPZOO,2205062,0174125,19335,4,54.2102,17.9380,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W96_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW97_1,PE_1_W97,AIRNETSPZOO,2205032,0169584,21271,52,54.4194,18.2777,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W97_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW99_1,PE_1_W99,AIRNETSPZOO,2215092,0990971,13283,9,54.4601,18.2853,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W99_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW101_1,PE_1_W101,AIRNETSPZOO,2205032,0169762,,55,54.3876,18.2213,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W101_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW102_1,PE_1_W102,AIRNETSPZOO,2205085,0991380,41348,21,54.3179,18.3374,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W102_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW103_1,PE_1_W103,AIRNETSPZOO,2205025,0163699,,28,54.3378,18.2907,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W103_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW106_1,PE_1_W106,AIRNETSPZOO,2205032,0169868,02566,14B,54.4190,18.3512,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W106_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW106_2,PE_1_W106,AIRNETSPZOO,2205032,0169868,02566,14B,54.4190,18.3512,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W106_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW107_1,PE_1_W107,AIRNETSPZOO,2205085,0177477,05441,29A,54.4195,18.3767,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W107_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW107_2,PE_1_W107,AIRNETSPZOO,2205085,0177477,05441,29A,54.4195,18.3767,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W107_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW108_1,PE_1_W108,AIRNETSPZOO,2215092,0175461,20998,14,54.4395,18.3496,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W108_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW109_1,PE_1_W109,AIRNETSPZOO,2205085,0177112,18049,179,54.3924,18.3829,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W109_1,Nie,Tak,Nie,Nie,Nie,06,1
PAW109_2,PE_1_W109,AIRNETSPZOO,2205085,0177112,18049,179,54.3924,18.3829,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W109_2,Nie,Tak,Nie,Nie,Nie,03,1
PAW113_1,PE_1_W113,AIRNETSPZOO,2205032,0169489,16742,9,54.4198,18.3190,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W113_1,Nie,Tak,Nie,Nie,Nie,03,4
PAW115_1,PE_1_W115,AIRNETSPZOO,2205032,0169845,17798,48,54.3994,18.3317,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W115_1,Nie,Tak,Nie,Nie,Nie,03,3
PAW115_2,PE_1_W115,AIRNETSPZOO,2205032,0169845,17798,48,54.3994,18.3317,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W115_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW118_1,PE_1_W118,AIRNETSPZOO,2215092,0175290,07290,3,54.4525,18.3288,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W118_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW119_1,PE_1_W119,AIRNETSPZOO,2204052,0170104,10898,16,54.2309,18.3812,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W119_1,Nie,Tak,Nie,Nie,Nie,06,1
PAW126_1,PE_1_W126,AIRNETSPZOO,2215092,0175202,15773,4,54.4412,18.3923,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W126_1,Nie,Tak,Nie,Nie,Nie,05,1
PAW129_1,PE_1_W129,AIRNETSPZOO,2205025,0163624,,38,54.3840,18.0969,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W129_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW129_2,PE_1_W129,AIRNETSPZOO,2205025,0163624,,38,54.3840,18.0969,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W129_2,Nie,Tak,Nie,Nie,Nie,02,1
PAW134_1,PE_1_W134,AIRNETSPZOO,2205025,0163417,01842,4,54.3899,18.0278,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W134_1,Nie,Tak,Nie,Nie,Nie,03,3
PAW135_1,PE_1_W135,AIRNETSPZOO,2205025,0163802,,1B,54.4213,18.0486,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W135_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW141_1,PE_1_W141,AIRNETSPZOO,2205025,0163529,19142,34,54.3558,18.1799,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W141_1,Nie,Tak,Nie,Nie,Nie,04,1
PAW142_1,PE_1_W142,AIRNETSPZOO,2205085,0177371,31918,39,54.3755,18.3955,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W142_1,Nie,Tak,Nie,Nie,Nie,05,5
PAW142_2,PE_1_W142,AIRNETSPZOO,2205085,0177371,31918,39,54.3755,18.3955,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W142_2,Nie,Tak,Nie,Nie,Nie,08,1
PAW142_3,PE_1_W142,AIRNETSPZOO,2205085,0177371,31918,39,54.3755,18.3955,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W142_3,Nie,Tak,Nie,Nie,Nie,04,1
PAW142_4,PE_1_W142,AIRNETSPZOO,2205085,0177371,31918,39,54.3755,18.3955,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W142_4,Nie,Tak,Nie,Nie,Nie,03,2
PAW145_1,PE_1_W145,AIRNETSPZOO,2205085,0177371,29356,2,54.3753,18.3970,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W145_1,Nie,Tak,Nie,Nie,Nie,04,1
PAW145_2,PE_1_W145,AIRNETSPZOO,2205085,0177371,29356,2,54.3753,18.3970,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W145_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW145_3,PE_1_W145,AIRNETSPZOO,2205085,0177371,29356,2,54.3753,18.3970,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W145_3,Nie,Tak,Nie,Nie,Nie,03,2
PAW146_1,PE_1_W146,AIRNETSPZOO,2205085,0177402,11522,44,54.3033,18.4100,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W146_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW146_2,PE_1_W146,AIRNETSPZOO,2205085,0177402,11522,44,54.3033,18.4100,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W146_2,Nie,Tak,Nie,Nie,Nie,05,1
PAW150_1,PE_1_W150,AIRNETSPZOO,2205085,0177454,15953,73,54.3054,18.3400,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W150_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW151_1,PE_1_W151,AIRNETSPZOO,2205084,0935127,33503,24,54.3444,18.3490,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W151_1,Nie,Tak,Nie,Nie,Nie,03,2
PAW151_2,PE_1_W151,AIRNETSPZOO,2205084,0935127,33503,24,54.3444,18.3490,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W151_2,Nie,Tak,Nie,Nie,Nie,02,1
