ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
PAW16_3,PE_1_W16,,2261011,0933016,08323,28,54.4144,18.4684,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W16_3,Nie,Tak,Nie,Nie,Nie,04,2
PAW16_4,PE_1_W16,,2261011,0933016,08323,28,54.4144,18.4684,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W16_4,Nie,Tak,Nie,Nie,Nie,05,4
PAW16_5,PE_1_W16,,2261011,0933016,08323,28,54.4144,18.4684,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W16_5,Nie,Tak,Nie,Nie,Nie,06,2
PAW16_6,PE_1_W16,,2261011,0933016,08323,28,54.4144,18.4684,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W16_6,Nie,Tak,Tak,Nie,Nie,02,1
PAW17_1,PE_1_W17,,2205085,0177402,20254,28,54.3160,18.3802,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W17_1,Nie,Tak,Nie,Nie,Nie,03,3
PAW17_2,PE_1_W17,,2205085,0177402,20254,28,54.3160,18.3802,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W17_2,Nie,Tak,Nie,Nie,Nie,04,3
PAW17_3,PE_1_W17,,2205085,0177402,20254,28,54.3160,18.3802,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W17_3,Nie,Tak,Nie,Nie,Nie,05,1
PAW17_4,PE_1_W17,,2205085,0177402,20254,28,54.3160,18.3802,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W17_4,Nie,Tak,Nie,Nie,Nie,13,1
PAW17_5,PE_1_W17,,2205085,0177402,20254,28,54.3160,18.3802,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W17_5,Nie,Tak,Nie,Nie,Nie,02,1
PAW17_6,PE_1_W17,,2205085,0177402,20254,28,54.3160,18.3802,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W17_6,Nie,Tak,Nie,Nie,Nie,07,1
PAW18_1,PE_1_W18,,2205085,0177402,15300,2,54.3084,18.3926,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W18_1,Nie,Tak,Nie,Nie,Nie,02,10
PAW18_2,PE_1_W18,,2205085,0177402,15300,2,54.3084,18.3926,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W18_2,Nie,Tak,Nie,Nie,Nie,05,2
PAW18_3,PE_1_W18,,2205085,0177402,15300,2,54.3084,18.3926,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W18_3,Nie,Tak,Nie,Nie,Nie,03,12
PAW18_4,PE_1_W18,,2205085,0177402,15300,2,54.3084,18.3926,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W18_4,Nie,Tak,Nie,Nie,Nie,06,1
PAW18_5,PE_1_W18,,2205085,0177402,15300,2,54.3084,18.3926,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W18_5,Nie,Tak,Nie,Nie,Nie,04,3
PAW19_1,PE_1_W19,,2205085,0177402,15300,4,54.3082,18.3938,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W19_1,Nie,Tak,Nie,Nie,Nie,02,14
PAW19_2,PE_1_W19,,2205085,0177402,15300,4,54.3082,18.3938,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W19_2,Nie,Tak,Nie,Nie,Nie,03,21
PAW19_3,PE_1_W19,,2205085,0177402,15300,4,54.3082,18.3938,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W19_3,Nie,Tak,Nie,Nie,Nie,06,1
PAW19_4,PE_1_W19,,2205085,0177402,15300,4,54.3082,18.3938,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W19_4,Nie,Tak,Nie,Nie,Nie,04,9
PAW19_5,PE_1_W19,,2205085,0177402,15300,4,54.3082,18.3938,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W19_5,Nie,Tak,Nie,Nie,Nie,05,1
PAW19_6,PE_1_W19,,2205085,0177402,15300,4,54.3082,18.3938,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W19_6,Nie,Tak,Nie,Nie,Nie,07,1
PAW20_1,PE_1_W20,,2205084,0935127,,32,54.3451,18.3570,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W20_1,Nie,Tak,Nie,Nie,Nie,03,22
PAW20_2,PE_1_W20,,2205084,0935127,,32,54.3451,18.3570,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W20_2,Nie,Tak,Nie,Nie,Nie,02,15
PAW20_3,PE_1_W20,,2205084,0935127,,32,54.3451,18.3570,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W20_3,Nie,Tak,Nie,Nie,Nie,04,5
PAW20_4,PE_1_W20,,2205084,0935127,,32,54.3451,18.3570,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W20_4,Nie,Tak,Nie,Nie,Nie,06,1
PAW20_5,PE_1_W20,,2205084,0935127,,32,54.3451,18.3570,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W20_5,Nie,Tak,Nie,Nie,Nie,01,1
PAW21_1,PE_1_W21,,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_1,Nie,Tak,Nie,Nie,Nie,03,11
PAW21_2,PE_1_W21,,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_2,Nie,Tak,Nie,Nie,Nie,02,7
PAW21_3,PE_1_W21,,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_3,Nie,Tak,Nie,Nie,Nie,04,3
PAW21_4,PE_1_W21,,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_4,Nie,Tak,Nie,Nie,Nie,05,3
PAW21_5,PE_1_W21,,2215092,0175343,10898,2,54.4466,18.3013,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W21_5,Nie,Tak,Tak,Nie,Nie,02,1
PAW22_1,PE_1_W22,,2205052,0172480,,28,54.2089,18.1734,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W22_1,Nie,Tak,Nie,Nie,Nie,03,4
PAW22_2,PE_1_W22,,2205052,0172480,,28,54.2089,18.1734,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W22_2,Nie,Tak,Nie,Nie,Nie,02,8
PAW23_1,PE_1_W23,,2205052,0172416,08124,1,54.2396,18.2028,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W23_1,Nie,Tak,Nie,Nie,Nie,02,5
PAW23_2,PE_1_W23,,2205052,0172416,08124,1,54.2396,18.2028,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W23_2,Nie,Tak,Nie,Nie,Nie,04,2
PAW23_3,PE_1_W23,,2205052,0172416,08124,1,54.2396,18.2028,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W23_3,Nie,Tak,Nie,Nie,Nie,03,3
PAW23_4,PE_1_W23,,2205052,0172416,08124,1,54.2396,18.2028,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W23_4,Nie,Tak,Nie,Nie,Nie,05,1
PAW24_1,PE_1_W24,,2205025,0162978,56792,23,54.2674,18.0825,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W24_1,Nie,Tak,Nie,Nie,Nie,03,4
PAW24_2,PE_1_W24,,2205025,0162978,56792,23,54.2674,18.0825,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W24_2,Nie,Tak,Nie,Nie,Nie,02,1
PAW24_3,PE_1_W24,,2205025,0162978,56792,23,54.2674,18.0825,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W24_3,Nie,Tak,Nie,Nie,Nie,04,1
PAW25_1,PE_1_W25,,2205042,0171434,,33B,54.3156,17.9382,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W25_1,Nie,Tak,Nie,Nie,Nie,03,8
PAW25_2,PE_1_W25,,2205042,0171434,,33B,54.3156,17.9382,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W25_2,Nie,Tak,Nie,Nie,Nie,02,6
PAW25_3,PE_1_W25,,2205042,0171434,,33B,54.3156,17.9382,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W25_3,Nie,Tak,Nie,Nie,Nie,05,2
PAW25_4,PE_1_W25,,2205042,0171434,,33B,54.3156,17.9382,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W25_4,Nie,Tak,Nie,Nie,Nie,04,1
PAW25_5,PE_1_W25,,2205042,0171434,,33B,54.3156,17.9382,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W25_5,Nie,Tak,Nie,Nie,Nie,13,1
PAW26_1,PE_1_W26,,2205062,0173806,19335,5,54.2474,17.8965,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W26_1,Nie,Tak,Nie,Nie,Nie,03,3
PAW26_2,PE_1_W26,,2205062,0173806,19335,5,54.2474,17.8965,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W26_2,Nie,Tak,Nie,Nie,Nie,02,2
PAW27_1,PE_1_W27,,2206042,0164612,20641,8,54.1217,18.0328,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W27_1,Nie,Tak,Nie,Nie,Nie,03,1
PAW27_2,PE_1_W27,,2206042,0164612,20641,8,54.1217,18.0328,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W27_2,Nie,Tak,Nie,Nie,Nie,02,1
PAW27_3,PE_1_W27,,2206042,0164612,20641,8,54.1217,18.0328,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W27_3,Nie,Tak,Nie,Nie,Nie,05,1
PAW27_4,PE_1_W27,,2206042,0164612,20641,8,54.1217,18.0328,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W27_4,Nie,Tak,Nie,Nie,Nie,01,1
PAW28_1,PE_1_W28,,2205072,0174817,,60,54.3094,17.8164,radiowe,WiFi - 802.11ac w paśmie 5GHz,,,,SPE_1_W28_1,Nie,Tak,Nie,Nie,Nie,03,3
